order_id,date,customer_id,product,category,region,quantity,unit_price,discount_pct,discount,revenue,cost,profit,payment_method,channel
ORD100841,2023-08-21,CUST1216,Product_18,Electronics,North,2,531.49,5.0,53.15,1009.83,600.41,409.42,NetBanking,Offline
ORD100194,2024-08-30,CUST1967,Product_05,Beauty,East,2,411.97,10.0,82.39,741.55,487.63,253.92,NetBanking,Online
ORD100854,2023-02-25,CUST1938,Product_24,Clothing,East,2,408.05,5.0,40.81,775.29,518.97,256.32,Card,Online
ORD100864,2023-09-10,CUST1510,Product_11,Clothing,North,3,540.11,0.0,0.0,1620.33,1044.38,575.95,NetBanking,Online
ORD100503,2024-09-04,CUST1292,Product_17,Clothing,North,4,407.38,10.0,162.95,1466.57,1302.33,164.24,UPI,Online
ORD100969,2024-10-06,CUST1261,Product_04,Clothing,North,1,310.31,0.0,0.0,310.31,224.89,85.42,Wallet,Offline
ORD100830,2024-09-25,CUST1384,Product_01,Electronics,South,4,17.82,0.0,0.0,71.28,46.77,24.51,Cash,Online
ORD100579,2024-04-28,CUST1840,Product_11,Beauty,West,1,474.93,0.0,0.0,474.93,366.62,108.31,Card,Offline
ORD100968,2023-10-27,CUST1715,Product_16,Beauty,East,1,52.52,0.0,0.0,52.52,36.4,16.12,UPI,Online
ORD100162,2024-10-07,CUST1806,Product_24,Beauty,East,4,296.54,5.0,59.31,1126.85,688.84,438.01,Cash,Online
ORD100908,2023-03-08,CUST1341,Product_02,Beauty,West,3,97.37,15.0,43.82,248.29,179.59,68.7,Card,Offline
ORD100152,2023-02-05,CUST1138,Product_11,Sports,North,3,388.35,0.0,0.0,1165.05,823.18,341.87,UPI,Online
ORD100801,2023-03-22,CUST1434,Product_10,Clothing,West,4,442.36,15.0,265.42,1504.02,1045.11,458.91,Wallet,Online
ORD100993,2023-01-13,CUST1406,Product_04,Clothing,North,3,292.32,5.0,43.85,833.11,669.76,163.35,Wallet,Online
ORD100755,2023-01-01,CUST1277,Product_03,Home,South,2,212.26,0.0,0.0,424.52,308.66,115.86,Card,Online
ORD100111,2023-10-16,CUST1341,Product_02,Sports,North,2,94.54,0.0,0.0,189.08,116.85,72.23,NetBanking,Online
ORD100226,2024-02-20,CUST1332,Product_15,Beauty,South,5,304.84,0.0,0.0,1524.2,980.26,543.94,Card,Online
ORD100688,2023-11-26,CUST1292,Product_01,Electronics,South,3,26.25,0.0,0.0,78.75,60.6,18.15,UPI,Offline
ORD100103,2024-04-16,CUST1131,Product_10,Clothing,West,4,366.15,5.0,73.23,1391.37,806.22,585.15,Card,Online
ORD100421,2023-04-13,CUST1372,Product_12,Home,East,3,101.71,0.0,0.0,305.13,244.03,61.1,Card,Online
ORD100419,2024-09-11,CUST1531,Product_06,Electronics,North,2,69.68,0.0,0.0,139.36,108.97,30.39,Cash,Offline
ORD100750,2023-03-24,CUST1827,Product_04,Electronics,West,3,361.45,0.0,0.0,1084.35,662.05,422.3,Card,Offline
ORD100586,2024-11-23,CUST1336,Product_02,Home,South,1,77.26,0.0,0.0,77.26,53.87,23.39,Card,Online
ORD100780,2023-07-26,CUST1212,Product_09,Clothing,North,2,160.14,5.0,16.01,304.27,212.59,91.68,NetBanking,Offline
ORD100672,2024-06-15,CUST1030,Product_03,Home,West,1,281.4,15.0,42.21,239.19,161.67,77.52,UPI,Offline
ORD100119,2023-02-02,CUST1914,Product_10,Clothing,South,2,379.88,0.0,0.0,759.76,485.61,274.15,NetBanking,Online
ORD100053,2023-01-14,CUST1034,Product_11,Sports,North,2,407.5,10.0,81.5,733.5,483.74,249.76,Wallet,Online
ORD100151,2024-06-24,CUST1673,Product_29,Electronics,East,2,285.07,0.0,0.0,570.14,431.43,138.71,NetBanking,Online
ORD100403,2024-07-28,CUST1383,Product_10,Electronics,North,4,453.09,10.0,181.24,1631.12,1158.89,472.23,Card,Online
ORD100945,2023-08-31,CUST1992,Product_06,Home,East,2,76.65,0.0,0.0,153.3,110.07,43.23,Card,Online
ORD100207,2024-09-04,CUST1480,Product_28,Clothing,East,4,243.9,0.0,0.0,975.6,565.13,410.47,UPI,Offline
ORD100658,2023-05-14,CUST1891,Product_05,Beauty,South,3,361.54,0.0,0.0,1084.62,698.98,385.64,Card,Offline
ORD100843,2023-12-12,CUST1427,Product_05,Electronics,West,1,436.25,0.0,0.0,436.25,272.39,163.86,Wallet,Online
ORD100762,2023-02-03,CUST1753,Product_25,Clothing,East,4,517.85,0.0,0.0,2071.4,1143.47,927.93,Card,Online
ORD100008,2023-05-02,CUST1805,Product_08,Electronics,West,2,431.95,0.0,0.0,863.9,523.65,340.25,UPI,Online
ORD100807,2024-05-22,CUST1951,Product_06,Beauty,North,4,80.53,5.0,16.11,306.01,244.08,61.93,Card,Online
ORD100036,2024-04-20,CUST1815,Product_15,Electronics,North,6,291.32,15.0,262.19,1485.73,1342.33,143.4,Card,Offline
ORD100452,2023-09-29,CUST1665,Product_14,Beauty,West,2,406.43,15.0,121.93,690.93,630.87,60.06,Card,Online
ORD100651,2023-07-09,CUST1227,Product_25,Home,North,4,585.33,5.0,117.07,2224.25,1526.68,697.57,Card,Offline
ORD100253,2024-05-03,CUST1757,Product_06,Sports,South,5,55.96,0.0,0.0,279.8,209.69,70.11,Card,Online
ORD100303,2024-11-11,CUST1607,Product_02,Sports,North,3,77.46,15.0,34.86,197.52,185.65,11.87,UPI,Offline
ORD100746,2024-07-18,CUST1623,Product_09,Sports,East,3,242.13,15.0,108.96,617.43,467.68,149.75,Card,Online
ORD100571,2024-05-20,CUST1824,Product_19,Clothing,East,1,268.75,5.0,13.44,255.31,213.21,42.1,UPI,Online
ORD100623,2023-11-23,CUST1259,Product_08,Beauty,North,3,297.97,15.0,134.09,759.82,643.82,116.0,Card,Online
ORD100732,2024-11-19,CUST1080,Product_11,Home,North,4,474.75,0.0,0.0,1899.0,1242.45,656.55,NetBanking,Online
ORD100891,2024-09-22,CUST1525,Product_01,Home,South,4,23.97,0.0,0.0,95.88,72.25,23.63,UPI,Offline
ORD100262,2024-09-02,CUST1675,Product_18,Home,West,2,471.52,10.0,94.3,848.74,665.48,183.26,Wallet,Online
ORD100610,2023-07-13,CUST1783,Product_02,Home,South,1,69.43,0.0,0.0,69.43,51.31,18.12,UPI,Online
ORD100297,2023-04-09,CUST1568,Product_12,Clothing,East,2,146.13,5.0,14.61,277.65,201.95,75.7,UPI,Online
ORD100414,2024-03-19,CUST1375,Product_10,Electronics,East,2,528.26,0.0,0.0,1056.52,781.91,274.61,NetBanking,Online
ORD100150,2023-06-20,CUST1707,Product_08,Clothing,West,3,402.31,0.0,0.0,1206.93,673.15,533.78,Wallet,Offline
ORD100788,2023-11-02,CUST1070,Product_03,Sports,North,3,184.05,15.0,82.82,469.33,306.53,162.8,Wallet,Online
ORD100640,2024-10-14,CUST1263,Product_19,Clothing,South,3,328.68,0.0,0.0,986.04,571.12,414.92,Card,Online
ORD100889,2023-01-15,CUST1786,Product_25,Electronics,North,2,418.42,0.0,0.0,836.84,566.27,270.57,Wallet,Online
ORD100550,2023-10-06,CUST1586,Product_13,Electronics,East,2,184.28,0.0,0.0,368.56,264.65,103.91,UPI,Offline
ORD100886,2024-05-22,CUST1317,Product_15,Home,South,2,410.16,5.0,41.02,779.3,535.42,243.88,UPI,Offline
ORD100488,2023-11-21,CUST1220,Product_11,Clothing,South,7,531.91,5.0,186.17,3537.2,2838.58,698.62,UPI,Offline
ORD100147,2024-02-11,CUST1147,Product_01,Electronics,South,3,15.0,0.0,0.0,45.0,33.66,11.34,UPI,Online
ORD100146,2024-04-29,CUST1824,Product_25,Clothing,East,1,426.51,5.0,21.33,405.18,289.14,116.04,Card,Offline
ORD100720,2023-09-08,CUST1899,Product_08,Beauty,South,5,390.26,20.0,390.26,1561.04,1430.44,130.6,NetBanking,Offline
ORD100931,2024-03-12,CUST1141,Product_01,Home,East,1,27.11,0.0,0.0,27.11,19.71,7.4,Card,Online
ORD100739,2024-02-09,CUST1477,Product_12,Home,South,5,125.58,10.0,62.79,565.11,494.56,70.55,Card,Offline
ORD100659,2023-02-27,CUST1890,Product_06,Clothing,East,4,60.75,0.0,0.0,243.0,137.21,105.79,Card,Online
ORD100348,2023-04-09,CUST1000,Product_13,Sports,East,1,172.41,5.0,8.62,163.79,102.22,61.57,Card,Online
ORD100463,2024-11-27,CUST1920,Product_22,Clothing,East,1,118.87,10.0,11.89,106.98,82.76,24.22,Card,Online
ORD100325,2024-03-13,CUST1536,Product_17,Beauty,North,1,422.99,0.0,0.0,422.99,294.79,128.2,Card,Online
ORD100186,2023-11-14,CUST1610,Product_08,Beauty,North,5,392.6,0.0,0.0,1963.0,1401.89,561.11,Card,Online
ORD100123,2024-07-27,CUST1352,Product_03,Beauty,East,1,295.01,0.0,0.0,295.01,190.21,104.8,Wallet,Online
ORD100853,2023-08-27,CUST1732,Product_07,Electronics,South,3,515.15,0.0,0.0,1545.45,882.04,663.41,UPI,Online
ORD100608,2024-01-28,CUST1540,Product_08,Clothing,North,4,459.97,5.0,91.99,1747.89,1084.26,663.63,NetBanking,Online
ORD100143,2023-08-29,CUST1628,Product_23,Sports,East,2,135.84,0.0,0.0,271.68,150.22,121.46,UPI,Online
ORD100958,2024-08-28,CUST1072,Product_20,Beauty,West,2,290.74,0.0,0.0,581.48,451.16,130.32,Card,Online
ORD100197,2024-11-22,CUST1140,Product_01,Electronics,North,3,16.43,10.0,4.93,44.36,35.38,8.98,UPI,Online
ORD100609,2024-09-25,CUST1721,Product_15,Sports,North,5,472.68,5.0,118.17,2245.23,1325.78,919.45,Card,Offline
ORD100279,2023-07-27,CUST1889,Product_05,Home,North,3,359.18,0.0,0.0,1077.54,665.92,411.62,Card,Offline
ORD100293,2023-08-15,CUST1617,Product_04,Home,East,2,241.15,20.0,96.46,385.84,346.51,39.33,Cash,Online
ORD100400,2023-02-20,CUST1084,Product_03,Electronics,South,2,179.96,0.0,0.0,359.92,214.94,144.98,UPI,Offline
ORD100122,2024-02-11,CUST1886,Product_11,Electronics,South,1,562.62,0.0,0.0,562.62,449.69,112.93,Wallet,Offline
ORD100183,2024-03-31,CUST1592,Product_06,Electronics,South,2,82.83,0.0,0.0,165.66,91.61,74.05,Card,Online
ORD100202,2023-09-25,CUST1845,Product_26,Beauty,East,3,128.89,0.0,0.0,386.67,278.16,108.51,Card,Online
ORD100438,2023-04-27,CUST1356,Product_03,Clothing,East,1,197.72,15.0,29.66,168.06,149.35,18.71,Card,Offline
ORD100246,2024-10-21,CUST1359,Product_04,Sports,North,2,258.64,0.0,0.0,517.28,391.4,125.88,Card,Online
ORD100415,2024-09-04,CUST1515,Product_11,Beauty,South,4,560.07,0.0,0.0,2240.28,1382.14,858.14,UPI,Online
ORD100932,2024-10-23,CUST1360,Product_11,Home,North,4,628.61,5.0,125.72,2388.72,1746.95,641.77,Card,Online
ORD100765,2023-03-13,CUST1311,Product_03,Beauty,North,3,313.71,10.0,94.11,847.02,584.77,262.25,Cash,Online
ORD100906,2024-08-02,CUST1777,Product_11,Beauty,West,1,613.24,0.0,0.0,613.24,439.36,173.88,Card,Offline
ORD100835,2024-08-26,CUST1232,Product_22,Beauty,East,4,101.77,5.0,20.35,386.73,289.81,96.92,UPI,Offline
ORD100887,2023-10-01,CUST1242,Product_13,Home,North,4,233.24,0.0,0.0,932.96,707.47,225.49,NetBanking,Online
ORD100129,2024-09-04,CUST1549,Product_04,Home,South,2,241.69,0.0,0.0,483.38,362.82,120.56,UPI,Online
ORD100637,2023-05-06,CUST1549,Product_27,Home,East,5,218.67,15.0,164.0,929.35,687.43,241.92,Card,Online
ORD100402,2024-11-28,CUST1953,Product_11,Electronics,West,3,623.82,0.0,0.0,1871.46,1285.37,586.09,Cash,Online
ORD100784,2024-03-10,CUST1172,Product_07,Electronics,North,6,505.66,15.0,455.09,2578.87,2126.05,452.82,Cash,Offline
ORD100770,2024-03-13,CUST1562,Product_13,Beauty,West,1,186.71,5.0,9.34,177.37,134.01,43.36,Card,Online
ORD100735,2023-04-15,CUST1853,Product_06,Beauty,South,5,89.74,10.0,44.87,403.83,330.45,73.38,NetBanking,Offline
ORD100913,2023-08-16,CUST1872,Product_10,Electronics,West,3,478.09,20.0,286.85,1147.42,999.87,147.55,Card,Online
ORD100219,2024-09-29,CUST1671,Product_03,Beauty,South,3,197.49,0.0,0.0,592.47,432.32,160.15,NetBanking,Online
ORD100641,2023-08-08,CUST1664,Product_10,Electronics,East,3,586.42,5.0,87.96,1671.3,1127.56,543.74,NetBanking,Online
ORD100915,2024-04-14,CUST1139,Product_04,Sports,West,6,356.84,0.0,0.0,2141.04,1376.19,764.85,UPI,Online
ORD100752,2023-03-26,CUST1015,Product_05,Beauty,East,3,350.77,5.0,52.62,999.69,585.01,414.68,Card,Online
ORD100806,2023-11-26,CUST1280,Product_04,Sports,North,5,322.62,20.0,322.62,1290.48,974.81,315.67,NetBanking,Online
ORD100919,2024-08-17,CUST1201,Product_07,Sports,North,3,353.49,0.0,0.0,1060.47,606.05,454.42,Cash,Offline
ORD100624,2023-08-05,CUST1844,Product_20,Beauty,West,2,522.66,0.0,0.0,1045.32,707.28,338.04,Cash,Online
ORD100874,2023-03-19,CUST1345,Product_06,Beauty,East,5,77.69,0.0,0.0,388.45,220.42,168.03,UPI,Online
ORD100760,2024-03-24,CUST1433,Product_04,Sports,North,6,226.99,15.0,204.29,1157.65,774.79,382.86,Card,Offline
ORD100386,2024-06-08,CUST1107,Product_02,Sports,West,4,84.36,15.0,50.62,286.82,234.16,52.66,Card,Online
ORD100972,2023-04-28,CUST1144,Product_23,Electronics,East,7,94.65,15.0,99.38,563.17,396.75,166.42,Card,Online
ORD100509,2024-07-09,CUST1705,Product_18,Sports,North,6,382.21,15.0,343.99,1949.27,1394.65,554.62,Card,Online
ORD100267,2024-07-25,CUST1947,Product_06,Home,South,4,65.03,0.0,0.0,260.12,157.24,102.88,Card,Online
ORD100819,2024-01-09,CUST1922,Product_15,Electronics,East,6,380.16,0.0,0.0,2280.96,1780.26,500.7,Card,Online
ORD100441,2024-10-02,CUST1336,Product_09,Sports,South,1,209.51,15.0,31.43,178.08,165.14,12.94,Card,Offline
ORD100496,2024-10-25,CUST1139,Product_08,Electronics,West,2,402.2,5.0,40.22,764.18,548.15,216.03,NetBanking,Online
ORD100112,2024-01-14,CUST1227,Product_19,Sports,North,1,280.46,15.0,42.07,238.39,164.02,74.37,UPI,Online
ORD100691,2024-10-29,CUST1254,Product_25,Beauty,South,2,425.09,0.0,0.0,850.18,524.68,325.5,Cash,Online
ORD100232,2024-02-05,CUST1387,Product_02,Beauty,West,6,63.11,0.0,0.0,378.66,233.25,145.41,UPI,Offline
ORD100869,2023-02-25,CUST1332,Product_04,Electronics,East,3,397.28,0.0,0.0,1191.84,746.79,445.05,NetBanking,Offline
ORD100607,2023-06-19,CUST1230,Product_24,Home,West,2,292.39,0.0,0.0,584.78,367.41,217.37,Card,Offline
ORD100671,2024-10-20,CUST1876,Product_10,Beauty,West,3,375.18,0.0,0.0,1125.54,790.12,335.42,UPI,Online
ORD100373,2024-09-30,CUST1745,Product_11,Sports,North,4,510.72,0.0,0.0,2042.88,1495.45,547.43,UPI,Offline
ORD100981,2024-10-15,CUST1336,Product_03,Electronics,South,2,276.77,0.0,0.0,553.54,369.67,183.87,Card,Offline
ORD100842,2024-06-07,CUST1246,Product_13,Home,West,3,243.93,15.0,109.77,622.02,552.62,69.4,Card,Offline
ORD100233,2023-10-21,CUST1689,Product_21,Sports,North,3,419.61,10.0,125.88,1132.95,829.7,303.25,NetBanking,Online
ORD100785,2023-04-13,CUST1918,Product_04,Home,North,4,327.69,0.0,0.0,1310.76,815.07,495.69,Card,Online
ORD100676,2023-08-21,CUST1280,Product_15,Sports,South,6,270.65,5.0,81.19,1542.71,1038.41,504.3,Card,Offline
ORD100317,2024-04-14,CUST1171,Product_09,Sports,North,1,228.99,15.0,34.35,194.64,147.88,46.76,Card,Online
ORD100648,2023-01-01,CUST1636,Product_03,Electronics,East,2,255.3,10.0,51.06,459.54,348.85,110.69,Wallet,Offline
ORD100410,2023-11-01,CUST1254,Product_13,Electronics,North,4,242.93,0.0,0.0,971.72,750.41,221.31,Card,Online
ORD100898,2023-03-27,CUST1546,Product_10,Sports,North,4,336.45,0.0,0.0,1345.8,936.89,408.91,UPI,Offline
ORD100709,2024-04-05,CUST1540,Product_22,Home,North,3,124.72,0.0,0.0,374.16,268.29,105.87,Cash,Online
ORD100358,2023-04-26,CUST1914,Product_25,Clothing,East,2,527.12,0.0,0.0,1054.24,807.72,246.52,Card,Online
ORD100258,2024-04-17,CUST1824,Product_03,Sports,North,3,176.69,0.0,0.0,530.07,323.01,207.06,Card,Offline
ORD100744,2024-03-12,CUST1192,Product_26,Beauty,North,2,138.91,5.0,13.89,263.93,184.71,79.22,Wallet,Online
ORD100627,2023-03-11,CUST1319,Product_10,Beauty,West,4,346.34,0.0,0.0,1385.36,1046.2,339.16,UPI,Offline
ORD100632,2023-06-16,CUST1283,Product_02,Beauty,South,5,68.01,10.0,34.01,306.04,251.55,54.49,UPI,Online
ORD100282,2023-06-01,CUST1489,Product_04,Electronics,East,1,290.99,0.0,0.0,290.99,161.25,129.74,NetBanking,Offline
ORD100376,2024-01-21,CUST1092,Product_19,Electronics,East,3,457.02,10.0,137.11,1233.95,1072.37,161.58,NetBanking,Online
ORD100384,2024-06-21,CUST1160,Product_28,Home,East,3,375.12,0.0,0.0,1125.36,754.56,370.8,NetBanking,Online
ORD100224,2024-11-02,CUST1823,Product_01,Sports,East,5,25.03,0.0,0.0,125.15,74.57,50.58,Cash,Offline
ORD100953,2024-04-12,CUST1631,Product_26,Home,West,5,143.2,0.0,0.0,716.0,481.57,234.43,Card,Online
ORD100814,2023-02-12,CUST1836,Product_13,Home,East,5,243.6,0.0,0.0,1218.0,788.59,429.41,Card,Offline
ORD100472,2024-04-18,CUST1462,Product_26,Beauty,East,4,204.84,0.0,0.0,819.36,489.36,330.0,Card,Online
ORD100347,2024-06-01,CUST1581,Product_14,Home,North,3,519.12,5.0,77.87,1479.49,1192.74,286.75,Card,Offline
ORD100505,2024-07-30,CUST1378,Product_05,Clothing,East,5,461.36,10.0,230.68,2076.12,1631.99,444.13,Card,Online
ORD100639,2023-06-22,CUST1560,Product_24,Clothing,West,5,267.99,5.0,67.0,1272.95,810.58,462.37,UPI,Offline
ORD100987,2024-11-03,CUST1469,Product_02,Sports,North,2,55.46,5.0,5.55,105.37,84.08,21.29,Cash,Offline
ORD100928,2023-11-11,CUST1374,Product_12,Clothing,South,1,100.26,10.0,10.03,90.23,56.88,33.35,Card,Offline
ORD100905,2023-01-25,CUST1618,Product_07,Clothing,West,4,361.7,15.0,217.02,1229.78,938.7,291.08,UPI,Offline
ORD100619,2023-12-08,CUST1985,Product_15,Sports,North,4,266.67,0.0,0.0,1066.68,832.39,234.29,Card,Online
ORD100855,2023-12-16,CUST1936,Product_05,Electronics,East,1,281.13,5.0,14.06,267.07,174.59,92.48,Cash,Online
ORD100803,2023-05-18,CUST1639,Product_19,Beauty,West,2,276.08,15.0,82.82,469.34,376.51,92.83,NetBanking,Offline
ORD100645,2024-04-20,CUST1761,Product_28,Electronics,South,1,390.63,0.0,0.0,390.63,224.69,165.94,NetBanking,Online
ORD100846,2023-03-19,CUST1605,Product_07,Home,East,5,301.91,0.0,0.0,1509.55,1030.78,478.77,Card,Online
ORD100556,2023-12-08,CUST1088,Product_15,Home,West,4,354.84,10.0,141.94,1277.42,888.05,389.37,UPI,Online
ORD100957,2023-04-28,CUST1703,Product_27,Electronics,West,3,250.69,5.0,37.6,714.47,486.03,228.44,Cash,Offline
ORD100577,2023-01-25,CUST1576,Product_06,Sports,East,3,55.86,5.0,8.38,159.2,100.88,58.32,UPI,Online
ORD100795,2023-06-15,CUST1829,Product_05,Sports,North,3,503.65,0.0,0.0,1510.95,1197.75,313.2,Wallet,Offline
ORD100085,2024-12-02,CUST1286,Product_14,Sports,South,1,542.98,0.0,0.0,542.98,306.53,236.45,Wallet,Online
ORD100242,2023-07-06,CUST1295,Product_07,Sports,North,3,363.14,5.0,54.47,1034.95,761.72,273.23,UPI,Offline
ORD100698,2024-10-09,CUST1651,Product_06,Electronics,East,5,68.69,0.0,0.0,343.45,265.92,77.53,Card,Offline
ORD100159,2024-11-12,CUST1647,Product_14,Beauty,North,6,461.25,0.0,0.0,2767.5,1804.09,963.41,UPI,Online
ORD100524,2024-09-08,CUST1129,Product_08,Beauty,West,2,265.54,0.0,0.0,531.08,346.05,185.03,Cash,Offline
ORD100035,2024-11-12,CUST1300,Product_02,Electronics,North,4,84.13,5.0,16.83,319.69,207.55,112.14,Cash,Offline
ORD100540,2023-04-09,CUST1046,Product_02,Electronics,North,2,79.57,20.0,31.83,127.31,107.54,19.77,Card,Offline
ORD100170,2023-12-14,CUST1172,Product_15,Sports,East,1,343.23,15.0,51.48,291.75,199.56,92.19,NetBanking,Offline
ORD100654,2024-05-22,CUST1317,Product_16,Clothing,North,2,38.02,15.0,11.41,64.63,47.92,16.71,Card,Online
ORD100890,2023-07-11,CUST1839,Product_23,Beauty,East,4,103.48,15.0,62.09,351.83,288.44,63.39,Cash,Offline
ORD100857,2023-02-17,CUST1530,Product_03,Electronics,North,5,278.84,0.0,0.0,1394.2,869.51,524.69,Card,Online
ORD100847,2024-12-30,CUST1642,Product_18,Electronics,South,4,477.9,5.0,95.58,1816.02,1078.89,737.13,NetBanking,Online
ORD100944,2023-05-17,CUST1078,Product_24,Electronics,East,3,231.8,0.0,0.0,695.4,553.88,141.52,Card,Online
ORD100733,2024-04-05,CUST1033,Product_11,Sports,West,3,596.69,20.0,358.01,1432.06,1115.49,316.57,Card,Offline
ORD100095,2023-02-10,CUST1647,Product_01,Sports,West,4,16.46,5.0,3.29,62.55,48.96,13.59,UPI,Online
ORD100563,2024-03-20,CUST1446,Product_01,Beauty,East,5,24.7,0.0,0.0,123.5,82.7,40.8,Card,Offline
ORD100240,2023-07-20,CUST1092,Product_01,Home,East,2,23.67,0.0,0.0,47.34,28.07,19.27,UPI,Online
ORD100742,2024-12-09,CUST1216,Product_03,Home,North,5,227.63,20.0,227.63,910.52,859.43,51.09,Cash,Online
ORD100574,2023-03-10,CUST1206,Product_21,Clothing,South,2,504.28,15.0,151.28,857.28,621.6,235.68,Wallet,Online
ORD100690,2024-02-12,CUST1233,Product_09,Sports,East,4,267.62,5.0,53.52,1016.96,824.77,192.19,UPI,Online
ORD100460,2024-10-17,CUST1725,Product_20,Home,North,3,326.96,5.0,49.04,931.84,631.93,299.91,Wallet,Online
ORD100553,2023-03-03,CUST1157,Product_07,Beauty,North,2,506.97,0.0,0.0,1013.94,606.21,407.73,UPI,Offline
ORD100888,2024-05-20,CUST1191,Product_23,Beauty,East,3,169.45,0.0,0.0,508.35,368.23,140.12,UPI,Online
ORD100206,2023-04-23,CUST1019,Product_02,Beauty,West,2,80.53,5.0,8.05,153.01,114.7,38.31,Card,Online
ORD100392,2024-05-26,CUST1847,Product_06,Sports,West,5,87.01,0.0,0.0,435.05,342.35,92.7,Card,Online
ORD100794,2023-09-06,CUST1333,Product_16,Home,South,2,54.28,0.0,0.0,108.56,62.6,45.96,UPI,Offline
ORD100397,2023-04-02,CUST1823,Product_09,Sports,East,4,159.33,10.0,63.73,573.59,400.14,173.45,UPI,Online
ORD100766,2024-07-04,CUST1426,Product_21,Home,West,3,365.22,10.0,109.57,986.09,665.57,320.52,Card,Offline
ORD100848,2023-03-14,CUST1461,Product_07,Home,West,3,549.3,5.0,82.39,1565.51,981.71,583.8,Card,Online
ORD100217,2024-01-20,CUST1152,Product_08,Home,West,4,408.06,0.0,0.0,1632.24,1008.52,623.72,Card,Online
ORD100004,2023-03-13,CUST1010,Product_17,Clothing,South,3,377.02,0.0,0.0,1131.06,795.97,335.09,Wallet,Online
ORD100768,2023-09-07,CUST1252,Product_14,Clothing,South,2,568.22,5.0,56.82,1079.62,722.13,357.49,NetBanking,Online
ORD100642,2024-09-29,CUST1589,Product_16,Clothing,North,3,47.67,10.0,14.3,128.71,95.57,33.14,UPI,Online
ORD100929,2024-01-12,CUST1153,Product_24,Beauty,West,1,346.59,0.0,0.0,346.59,243.72,102.87,Card,Offline
ORD100612,2023-01-29,CUST1253,Product_03,Beauty,North,1,265.13,10.0,26.51,238.62,178.99,59.63,Card,Online
ORD100738,2024-01-20,CUST1246,Product_09,Electronics,East,3,156.69,5.0,23.5,446.57,324.64,121.93,UPI,Offline
ORD100546,2023-02-06,CUST1475,Product_14,Home,North,2,449.56,0.0,0.0,899.12,622.49,276.63,Card,Offline
ORD100725,2023-05-26,CUST1378,Product_14,Sports,North,2,480.54,5.0,48.05,913.03,670.81,242.22,NetBanking,Online
ORD100683,2024-07-19,CUST1277,Product_23,Beauty,East,4,113.0,15.0,67.8,384.2,353.93,30.27,NetBanking,Offline
ORD100098,2023-03-06,CUST1630,Product_30,Home,West,3,392.23,0.0,0.0,1176.69,935.0,241.69,NetBanking,Online
ORD100804,2023-07-03,CUST1455,Product_27,Beauty,North,2,284.3,0.0,0.0,568.6,392.27,176.33,NetBanking,Offline
ORD100727,2023-08-27,CUST1375,Product_07,Clothing,East,3,478.85,0.0,0.0,1436.55,1128.63,307.92,Cash,Online
ORD100573,2023-05-24,CUST1950,Product_08,Electronics,East,2,484.26,10.0,96.85,871.67,538.12,333.55,UPI,Offline
ORD100406,2023-05-30,CUST1423,Product_27,Electronics,West,4,321.12,0.0,0.0,1284.48,881.08,403.4,NetBanking,Online
ORD100502,2024-03-02,CUST1632,Product_17,Clothing,North,4,303.79,0.0,0.0,1215.16,829.21,385.95,Card,Online
ORD100047,2023-01-21,CUST1101,Product_15,Electronics,West,4,279.06,5.0,55.81,1060.43,619.06,441.37,UPI,Online
ORD100032,2024-04-19,CUST1144,Product_08,Home,South,2,315.56,0.0,0.0,631.12,431.84,199.28,UPI,Online
ORD100779,2023-10-30,CUST1769,Product_07,Electronics,North,3,483.1,0.0,0.0,1449.3,888.52,560.78,Card,Offline
ORD100839,2024-05-27,CUST1104,Product_02,Sports,South,1,69.64,10.0,6.96,62.68,48.95,13.73,NetBanking,Offline
ORD100200,2024-03-17,CUST1554,Product_12,Sports,North,3,103.48,15.0,46.57,263.87,222.95,40.92,NetBanking,Online
ORD100134,2024-05-17,CUST1064,Product_23,Home,West,1,148.66,0.0,0.0,148.66,115.61,33.05,UPI,Online
ORD100027,2024-04-04,CUST1476,Product_20,Sports,North,1,398.88,5.0,19.94,378.94,246.48,132.46,Card,Online
ORD100880,2024-11-29,CUST1963,Product_17,Electronics,North,2,419.76,0.0,0.0,839.52,629.33,210.19,Cash,Online
ORD100230,2023-07-03,CUST1605,Product_07,Beauty,North,6,413.92,0.0,0.0,2483.52,1961.05,522.47,UPI,Online
ORD100489,2024-05-30,CUST1288,Product_11,Electronics,East,2,377.44,5.0,37.74,717.14,431.25,285.89,Card,Offline
ORD100772,2023-11-02,CUST1869,Product_15,Beauty,East,3,370.03,10.0,111.01,999.08,765.09,233.99,Wallet,Online
ORD100378,2024-01-28,CUST1865,Product_10,Sports,North,6,493.55,0.0,0.0,2961.3,2122.28,839.02,UPI,Offline
ORD100288,2024-09-16,CUST1280,Product_18,Sports,East,2,394.48,5.0,39.45,749.51,445.11,304.4,Card,Online
ORD100418,2024-07-25,CUST1887,Product_09,Beauty,North,4,233.17,5.0,46.63,886.05,524.9,361.15,Card,Online
ORD100674,2024-02-06,CUST1165,Product_14,Sports,East,4,458.02,5.0,91.6,1740.48,1285.99,454.49,UPI,Online
ORD100391,2023-11-17,CUST1070,Product_02,Sports,East,4,89.6,10.0,35.84,322.56,202.84,119.72,Card,Online
